sum,query,40,64,11.676,4.395,13.175
sum,query,40,128,11.676,4.395,12.686
sum,query,40,256,11.676,4.395,11.366
sum,query,40,512,11.676,4.395,11.674
sum,query,44,2,11.743,4.181,7.112
sum,query,44,4,11.743,4.181,8.018
sum,query,44,8,11.743,4.181,10.783
sum,query,44,16,11.743,4.181,11.400
sum,query,44,32,11.743,4.181,12.969
sum,query,44,64,11.743,4.181,13.833
sum,query,44,128,11.743,4.181,12.809
sum,query,44,256,11.743,4.181,12.109
sum,query,44,512,11.743,4.181,12.285
sum,query,48,2,13.103,4.873,8.709
sum,query,48,4,13.103,4.873,8.389
sum,query,48,8,13.103,4.873,11.310
sum,query,48,16,13.103,4.873,12.205
sum,query,48,32,13.103,4.873,14.316
sum,query,48,64,13.103,4.873,14.132
sum,query,48,128,13.103,4.873,14.255
sum,query,48,256,13.103,4.873,14.253
sum,query,48,512,13.103,4.873,14.315
sum,query,52,2,14.522,4.904,8.925
sum,query,52,4,14.522,4.904,9.567
sum,query,52,8,14.522,4.904,11.969
sum,query,52,16,14.522,4.904,12.472
sum,query,52,32,14.522,4.904,14.154
sum,query,52,64,14.522,4.904,14.044
sum,query,52,128,14.522,4.904,13.875
sum,query,52,256,14.522,4.904,13.160
sum,query,52,512,14.522,4.904,13.664
sum,query,56,2,14.912,5.304,9.336
sum,query,56,4,14.912,5.304,10.238
sum,query,56,8,14.912,5.304,11.919
sum,query,56,16,14.912,5.304,12.795
sum,query,56,32,14.912,5.304,15.528
sum,query,56,64,14.912,5.304,14.579
sum,query,56,128,14.912,5.304,14.434
sum,query,56,256,14.912,5.304,14.043
sum,query,56,512,14.912,5.304,14.712
sum,query,60,2,14.385,5.110,7.805
sum,query,60,4,14.385,5.110,8.540
sum,query,60,8,14.385,5.110,10.428
sum,query,60,16,14.385,5.110,11.499
sum,query,60,32,14.385,5.110,13.855
sum,query,60,64,14.385,5.110,13.045
sum,query,60,128,14.385,5.110,12.945
sum,query,60,256,14.385,5.110,12.968
sum,query,60,512,14.385,5.110,12.766
sum,query,64,2,12.549,4.677,7.649
sum,query,64,4,12.549,4.677,8.546
sum,query,64,8,12.549,4.677,10.496
sum,query,64,16,12.549,4.677,11.198
sum,query,64,32,12.549,4.677,13.496
sum,query,64,64,12.549,4.677,12.494
sum,query,64,128,12.549,4.677,12.484
sum,query,64,256,12.549,4.677,12.699
sum,query,64,512,12.549,4.677,12.749
sum,query,80,2,13.243,4.744,7.836
sum,query,80,4,13.243,4.744,8.720
sum,query,80,8,13.243,4.744,10.337
sum,query,80,16,13.243,4.744,10.946
sum,query,80,32,13.243,4.744,13.074
sum,query,80,64,13.243,4.744,12.928
sum,query,80,128,13.243,4.744,13.002
sum,query,80,256,13.243,4.744,12.827
sum,query,80,512,13.243,4.744,12.885
sum,query,96,2,13.285,4.686,7.679
sum,query,96,4,13.285,4.686,8.769
sum,query,96,8,13.285,4.686,10.198
sum,query,96,16,13.285,4.686,11.204
sum,query,96,32,13.285,4.686,12.693
sum,query,96,64,13.285,4.686,13.666
sum,query,96,128,13.285,4.686,13.221
sum,query,96,256,13.285,4.686,13.117
sum,query,96,512,13.285,4.686,13.221
sum,query,128,2,13.739,4.935,8.338
sum,query,128,4,13.739,4.935,8.889
sum,query,128,8,13.739,4.935,10.872
sum,query,128,16,13.739,4.935,11.886
sum,query,128,32,13.739,4.935,13.915
sum,query,128,64,13.739,4.935,14.798
sum,query,128,128,13.739,4.935,14.278
sum,query,128,256,13.739,4.935,14.243
sum,query,128,512,13.739,4.935,13.951
sum,query,192,2,15.159,5.175,8.045
sum,query,192,4,15.159,5.175,8.879
sum,query,192,8,15.159,5.175,10.837
sum,query,192,16,15.159,5.175,11.960
sum,query,192,32,15.159,5.175,14.091
sum,query,192,64,15.159,5.175,14.445
sum,query,192,128,15.159,5.175,15.196
sum,query,192,256,15.159,5.175,15.586
sum,query,192,512,15.159,5.175,15.294
sum,query,256,2,16.300,5.264,8.237
sum,query,256,4,16.300,5.264,9.312
sum,query,256,8,16.300,5.264,11.040
sum,query,256,16,16.300,5.264,12.406
sum,query,256,32,16.300,5.264,14.583
sum,query,256,64,16.300,5.264,15.211
sum,query,256,128,16.300,5.264,16.046
sum,query,256,256,16.300,5.264,16.131
sum,query,256,512,16.300,5.264,16.408
sum,query,384,2,18.249,5.325,8.327
sum,query,384,4,18.249,5.325,9.132
sum,query,384,8,18.249,5.325,10.978
sum,query,384,16,18.249,5.325,12.183
sum,query,384,32,18.249,5.325,14.180
sum,query,384,64,18.249,5.325,15.308
sum,query,384,128,18.249,5.325,15.465
sum,query,384,256,18.249,5.325,17.436
sum,query,384,512,18.249,5.325,18.756
sum,query,512,2,19.230,5.374,8.354
sum,query,512,4,19.230,5.374,9.337
sum,query,512,8,19.230,5.374,11.288
sum,query,512,16,19.230,5.374,12.378
sum,query,512,32,19.230,5.374,14.776
sum,query,512,64,19.230,5.374,15.957
sum,query,512,128,19.230,5.374,16.674
sum,query,512,256,19.230,5.374,18.356
sum,query,512,512,19.230,5.374,19.833
sum,query,768,2,22.805,5.416,8.340
sum,query,768,4,22.805,5.416,9.423
sum,query,768,8,22.805,5.416,11.210
sum,query,768,16,22.805,5.416,12.342
sum,query,768,32,22.805,5.416,14.772
sum,query,768,64,22.805,5.416,15.606
sum,query,768,128,22.805,5.416,16.368
sum,query,768,256,22.805,5.416,17.806
sum,query,768,512,22.805,5.416,20.190
sum,query,1024,2,29.318,5.524,8.578
sum,query,1024,4,29.318,5.524,9.565
sum,query,1024,8,29.318,5.524,11.495
sum,query,1024,16,29.318,5.524,12.678
sum,query,1024,32,29.318,5.524,14.927
sum,query,1024,64,29.318,5.524,16.141
sum,query,1024,128,29.318,5.524,17.867
sum,query,1024,256,29.318,5.524,19.059
sum,query,1024,512,29.318,5.524,22.189
sum,query,1536,2,39.964,5.596,8.673
sum,query,1536,4,39.964,5.596,9.602
sum,query,1536,8,39.964,5.596,11.506
sum,query,1536,16,39.964,5.596,12.766
sum,query,1536,32,39.964,5.596,15.111
sum,query,1536,64,39.964,5.596,16.204
sum,query,1536,128,39.964,5.596,16.886
sum,query,1536,256,39.964,5.596,19.123
sum,query,1536,512,39.964,5.596,22.351
sum,query,2048,2,39.935,5.785,8.861
sum,query,2048,4,39.935,5.785,9.763
sum,query,2048,8,39.935,5.785,11.794
sum,query,2048,16,39.935,5.785,12.896
sum,query,2048,32,39.935,5.785,15.622
sum,query,2048,64,39.935,5.785,16.400
sum,query,2048,128,39.935,5.785,17.568
sum,query,2048,256,39.935,5.785,19.768
sum,query,2048,512,39.935,5.785,22.238
sum,query,3072,2,55.262,5.839,8.786
sum,query,3072,4,55.262,5.839,9.764
sum,query,3072,8,55.262,5.839,11.660
sum,query,3072,16,55.262,5.839,13.725
sum,query,3072,32,55.262,5.839,15.506
sum,query,3072,64,55.262,5.839,16.614
sum,query,3072,128,55.262,5.839,17.348
sum,query,3072,256,55.262,5.839,19.467
sum,query,3072,512,55.262,5.839,22.324
sum,query,4096,2,91.735,5.903,8.998
sum,query,4096,4,91.735,5.903,9.975
sum,query,4096,8,91.735,5.903,11.849
sum,query,4096,16,91.735,5.903,13.110
sum,query,4096,32,91.735,5.903,15.499
sum,query,4096,64,91.735,5.903,16.791
sum,query,4096,128,91.735,5.903,18.176
sum,query,4096,256,91.735,5.903,20.187
sum,query,4096,512,91.735,5.903,23.145
sum,query,6144,2,140.943,6.335,10.058
sum,query,6144,4,140.943,6.335,13.787
sum,query,6144,8,140.943,6.335,15.990
sum,query,6144,16,140.943,6.335,17.846
sum,query,6144,32,140.943,6.335,17.993
sum,query,6144,64,140.943,6.335,18.187
sum,query,6144,128,140.943,6.335,17.684
sum,query,6144,256,140.943,6.335,21.679
sum,query,6144,512,140.943,6.335,24.590
sum,query,8192,2,240.328,6.725,10.038
sum,query,8192,4,240.328,6.725,11.324
sum,query,8192,8,240.328,6.725,13.260
sum,query,8192,16,240.328,6.725,14.269
sum,query,8192,32,240.328,6.725,16.656
sum,query,8192,64,240.328,6.725,18.031
sum,query,8192,128,240.328,6.725,19.369
sum,query,8192,256,240.328,6.725,21.387
sum,query,8192,512,240.328,6.725,24.907
sum,query,12288,2,257.520,6.561,9.965
sum,query,12288,4,257.520,6.561,11.432
sum,query,12288,8,257.520,6.561,13.283
sum,query,12288,16,257.520,6.561,15.454
sum,query,12288,32,257.520,6.561,15.508
sum,query,12288,64,257.520,6.561,19.156
sum,query,12288,128,257.520,6.561,30.387
sum,query,12288,256,257.520,6.561,34.392
sum,query,12288,512,257.520,6.561,43.390
sum,query,16384,2,607.910,11.023,15.725
sum,query,16384,4,607.910,11.023,17.743
sum,query,16384,8,607.910,11.023,20.356
sum,query,16384,16,607.910,11.023,22.843
sum,query,16384,32,607.910,11.023,26.227
sum,query,16384,64,607.910,11.023,28.968
sum,query,16384,128,607.910,11.023,31.788
sum,query,16384,256,607.910,11.023,36.230
sum,query,16384,512,607.910,11.023,44.041
sum,query,24576,2,849.269,9.924,14.094
sum,query,24576,4,849.269,9.924,15.843
sum,query,24576,8,849.269,9.924,19.774
sum,query,24576,16,849.269,9.924,22.642
sum,query,24576,32,849.269,9.924,18.618
sum,query,24576,64,849.269,9.924,19.938
sum,query,24576,128,849.269,9.924,21.008
sum,query,24576,256,849.269,9.924,23.589
sum,query,24576,512,849.269,9.924,27.696
sum,query,32768,2,1315.900,7.746,11.400
sum,query,32768,4,1315.900,7.746,12.622
sum,query,32768,8,1315.900,7.746,14.524
sum,query,32768,16,1315.900,7.746,16.683
sum,query,32768,32,1315.900,7.746,19.084
sum,query,32768,64,1315.900,7.746,20.127
sum,query,32768,128,1315.900,7.746,30.643
sum,query,32768,256,1315.900,7.746,36.661
sum,query,32768,512,1315.900,7.746,29.582
sum,query,49152,2,1999.747,8.009,11.423
sum,query,49152,4,1999.747,8.009,12.783
sum,query,49152,8,1999.747,8.009,15.107
sum,query,49152,16,1999.747,8.009,18.237
sum,query,49152,32,1999.747,8.009,20.376
sum,query,49152,64,1999.747,8.009,22.563
sum,query,49152,128,1999.747,8.009,23.516
sum,query,49152,256,1999.747,8.009,25.673
sum,query,49152,512,1999.747,8.009,29.284
sum,query,65536,2,2312.355,6.993,11.270
sum,query,65536,4,2312.355,6.993,11.630
sum,query,65536,8,2312.355,6.993,13.660
sum,query,65536,16,2312.355,6.993,14.154
sum,query,65536,32,2312.355,6.993,18.485
sum,query,65536,64,2312.355,6.993,19.811
sum,query,65536,128,2312.355,6.993,21.455
sum,query,65536,256,2312.355,6.993,23.229
sum,query,65536,512,2312.355,6.993,31.037
sum,query,98304,2,3722.827,7.884,11.473
sum,query,98304,4,3722.827,7.884,11.996
sum,query,98304,8,3722.827,7.884,14.334
sum,query,98304,16,3722.827,7.884,15.710
sum,query,98304,32,3722.827,7.884,18.457
sum,query,98304,64,3722.827,7.884,19.688
sum,query,98304,128,3722.827,7.884,20.411
sum,query,98304,256,3722.827,7.884,20.792
sum,query,98304,512,3722.827,7.884,25.671
sum,query,131072,2,4718.240,7.512,10.577
sum,query,131072,4,4718.240,7.512,11.565
sum,query,131072,8,4718.240,7.512,13.445
sum,query,131072,16,4718.240,7.512,15.099
sum,query,131072,32,4718.240,7.512,17.523
sum,query,131072,64,4718.240,7.512,18.768
sum,query,131072,128,4718.240,7.512,19.865
sum,query,131072,256,4718.240,7.512,22.179
sum,query,131072,512,4718.240,7.512,28.651
sum,query,196608,2,6685.375,7.688,10.340
sum,query,196608,4,6685.375,7.688,13.086
sum,query,196608,8,6685.375,7.688,14.962
sum,query,196608,16,6685.375,7.688,16.820
sum,query,196608,32,6685.375,7.688,19.352
sum,query,196608,64,6685.375,7.688,20.702
sum,query,196608,128,6685.375,7.688,22.318
sum,query,196608,256,6685.375,7.688,25.264
sum,query,196608,512,6685.375,7.688,33.027
sum,query,262144,2,11522.457,8.835,12.273
sum,query,262144,4,11522.457,8.835,13.409
sum,query,262144,8,11522.457,8.835,15.178
sum,query,262144,16,11522.457,8.835,17.167
sum,query,262144,32,11522.457,8.835,19.703
sum,query,262144,64,11522.457,8.835,21.463
sum,query,262144,128,11522.457,8.835,21.505
sum,query,262144,256,11522.457,8.835,26.282
sum,query,262144,512,11522.457,8.835,37.930
sum,query,393216,2,21020.160,12.533,16.399
sum,query,393216,4,21020.160,12.533,12.833
sum,query,393216,8,21020.160,12.533,15.236
sum,query,393216,16,21020.160,12.533,16.847
sum,query,393216,32,21020.160,12.533,19.544
sum,query,393216,64,21020.160,12.533,20.320
sum,query,393216,128,21020.160,12.533,21.660
sum,query,393216,256,21020.160,12.533,24.595
sum,query,393216,512,21020.160,12.533,34.336
sum,query,524288,2,26603.242,16.785,14.751
sum,query,524288,4,26603.242,16.785,17.620
sum,query,524288,8,26603.242,16.785,16.345
sum,query,524288,16,26603.242,16.785,17.479
sum,query,524288,32,26603.242,16.785,19.840
sum,query,524288,64,26603.242,16.785,20.321
sum,query,524288,128,26603.242,16.785,34.850
sum,query,524288,256,26603.242,16.785,42.277
sum,query,524288,512,26603.242,16.785,59.747
sum,query,786432,2,50680.402,22.806,18.011
sum,query,786432,4,50680.402,22.806,13.183
sum,query,786432,8,50680.402,22.806,13.762
sum,query,786432,16,50680.402,22.806,16.464
sum,query,786432,32,50680.402,22.806,18.676
sum,query,786432,64,50680.402,22.806,22.294
sum,query,786432,128,50680.402,22.806,22.423
sum,query,786432,256,50680.402,22.806,26.787
sum,query,786432,512,50680.402,22.806,42.894
sum,query,1048576,2,78724.809,30.267,24.803
sum,query,1048576,4,78724.809,30.267,16.661
sum,query,1048576,8,78724.809,30.267,15.856
sum,query,1048576,16,78724.809,30.267,19.498
sum,query,1048576,32,78724.809,30.267,22.077
sum,query,1048576,64,78724.809,30.267,23.495
sum,query,1048576,128,78724.809,30.267,23.664
sum,query,1048576,256,78724.809,30.267,31.214
sum,query,1048576,512,78724.809,30.267,51.524
sum,mixed,4,2,3.491,3.331,5.685
sum,mixed,4,4,3.491,3.331,4.074
sum,mixed,4,8,3.491,3.331,4.179
sum,mixed,4,16,3.491,3.331,4.091
sum,mixed,4,32,3.491,3.331,4.379
sum,mixed,4,64,3.491,3.331,4.092
sum,mixed,4,128,3.491,3.331,4.201
sum,mixed,4,256,3.491,3.331,4.250
sum,mixed,4,512,3.491,3.331,4.074
sum,mixed,8,2,4.735,4.846,5.754
sum,mixed,8,4,4.735,4.846,6.060
sum,mixed,8,8,4.735,4.846,4.968
sum,mixed,8,16,4.735,4.846,4.992
sum,mixed,8,32,4.735,4.846,4.988
sum,mixed,8,64,4.735,4.846,5.045
sum,mixed,8,128,4.735,4.846,5.042
sum,mixed,8,256,4.735,4.846,4.977
sum,mixed,8,512,4.735,4.846,4.975
sum,mixed,12,2,5.128,4.392,5.873
sum,mixed,12,4,5.128,4.392,5.544
sum,mixed,12,8,5.128,4.392,6.405
sum,mixed,12,16,5.128,4.392,5.765
sum,mixed,12,32,5.128,4.392,5.302
sum,mixed,12,64,5.128,4.392,5.499
sum,mixed,12,128,5.128,4.392,5.574
sum,mixed,12,256,5.128,4.392,5.507
sum,mixed,12,512,5.128,4.392,5.497
sum,mixed,16,2,5.448,5.113,6.576
sum,mixed,16,4,5.448,5.113,6.478
sum,mixed,16,8,5.448,5.113,7.240
sum,mixed,16,16,5.448,5.113,5.735
sum,mixed,16,32,5.448,5.113,5.649
sum,mixed,16,64,5.448,5.113,5.600
sum,mixed,16,128,5.448,5.113,5.562
sum,mixed,16,256,5.448,5.113,5.575
sum,mixed,16,512,5.448,5.113,5.558
sum,mixed,20,2,5.632,4.770,6.435
sum,mixed,20,4,5.632,4.770,6.111
sum,mixed,20,8,5.632,4.770,6.768
sum,mixed,20,16,5.632,4.770,6.145
sum,mixed,20,32,5.632,4.770,5.831
sum,mixed,20,64,5.632,4.770,5.834
sum,mixed,20,128,5.632,4.770,6.208
sum,mixed,20,256,5.632,4.770,6.319
sum,mixed,20,512,5.632,4.770,6.604
sum,mixed,24,2,5.995,4.755,6.202
sum,mixed,24,4,5.995,4.755,6.309
sum,mixed,24,8,5.995,4.755,7.232
sum,mixed,24,16,5.995,4.755,6.931
sum,mixed,24,32,5.995,4.755,6.578
sum,mixed,24,64,5.995,4.755,6.966
sum,mixed,24,128,5.995,4.755,6.979
sum,mixed,24,256,5.995,4.755,7.127
sum,mixed,24,512,5.995,4.755,7.073
sum,mixed,28,2,7.121,5.418,7.078
sum,mixed,28,4,7.121,5.418,7.441
sum,mixed,28,8,7.121,5.418,6.986
sum,mixed,28,16,7.121,5.418,7.587
sum,mixed,28,32,7.121,5.418,7.503
sum,mixed,28,64,7.121,5.418,7.690
sum,mixed,28,128,7.121,5.418,6.800
sum,mixed,28,256,7.121,5.418,6.714
sum,mixed,28,512,7.121,5.418,6.767
sum,mixed,32,2,6.627,5.335,6.980
sum,mixed,32,4,6.627,5.335,7.153
sum,mixed,32,8,6.627,5.335,7.241
sum,mixed,32,16,6.627,5.335,7.993
sum,mixed,32,32,6.627,5.335,6.836
sum,mixed,32,64,6.627,5.335,6.695
sum,mixed,32,128,6.627,5.335,6.688
sum,mixed,32,256,6.627,5.335,6.612
sum,mixed,32,512,6.627,5.335,6.683
sum,mixed,36,2,6.767,5.586,6.930
sum,mixed,36,4,6.767,5.586,7.167
sum,mixed,36,8,6.767,5.586,7.335
sum,mixed,36,16,6.767,5.586,7.771
sum,mixed,36,32,6.767,5.586,7.110
sum,mixed,36,64,6.767,5.586,7.531
sum,mixed,36,128,6.767,5.586,7.945
sum,mixed,36,256,6.767,5.586,6.755
sum,mixed,36,512,6.767,5.586,6.882
sum,mixed,40,2,6.869,5.414,6.804
sum,mixed,40,4,6.869,5.414,7.113
sum,mixed,40,8,6.869,5.414,8.562
sum,mixed,40,16,6.869,5.414,7.850
sum,mixed,40,32,6.869,5.414,7.661
sum,mixed,40,64,6.869,5.414,6.922
sum,mixed,40,128,6.869,5.414,6.943
sum,mixed,40,256,6.869,5.414,6.800
sum,mixed,40,512,6.869,5.414,6.895
sum,mixed,44,2,8.009,6.229,7.120
sum,mixed,44,4,8.009,6.229,7.057
sum,mixed,44,8,8.009,6.229,7.156
sum,mixed,44,16,8.009,6.229,7.314
sum,mixed,44,32,8.009,6.229,7.737
sum,mixed,44,64,8.009,6.229,8.068
sum,mixed,44,128,8.009,6.229,7.875
sum,mixed,44,256,8.009,6.229,7.358
sum,mixed,44,512,8.009,6.229,7.216
sum,mixed,48,2,7.044,5.280,6.762
sum,mixed,48,4,7.044,5.280,7.659
sum,mixed,48,8,7.044,5.280,8.322
sum,mixed,48,16,7.044,5.280,7.331
sum,mixed,48,32,7.044,5.280,8.289
sum,mixed,48,64,7.044,5.280,7.198
sum,mixed,48,128,7.044,5.280,7.187
sum,mixed,48,256,7.044,5.280,7.212
sum,mixed,48,512,7.044,5.280,7.390
sum,mixed,52,2,7.079,5.267,6.653
sum,mixed,52,4,7.079,5.267,6.773
sum,mixed,52,8,7.079,5.267,7.439
sum,mixed,52,16,7.079,5.267,7.443
sum,mixed,52,32,7.079,5.267,8.372
sum,mixed,52,64,7.079,5.267,7.157
sum,mixed,52,128,7.079,5.267,7.219
sum,mixed,52,256,7.079,5.267,7.273
sum,mixed,52,512,7.079,5.267,7.579
sum,mixed,56,2,7.953,5.936,7.615
sum,mixed,56,4,7.953,5.936,7.969
sum,mixed,56,8,7.953,5.936,8.512
sum,mixed,56,16,7.953,5.936,8.617
sum,mixed,56,32,7.953,5.936,9.871
sum,mixed,56,64,7.953,5.936,8.104
sum,mixed,56,128,7.953,5.936,7.380
sum,mixed,56,256,7.953,5.936,7.638
sum,mixed,56,512,7.953,5.936,7.201
sum,mixed,60,2,7.243,5.357,6.801
sum,mixed,60,4,7.243,5.357,7.016
sum,mixed,60,8,7.243,5.357,7.966
sum,mixed,60,16,7.243,5.357,7.970
sum,mixed,60,32,7.243,5.357,9.002
sum,mixed,60,64,7.243,5.357,7.568
sum,mixed,60,128,7.243,5.357,7.402
sum,mixed,60,256,7.243,5.357,7.351
sum,mixed,60,512,7.243,5.357,7.469
sum,mixed,64,2,7.187,5.552,7.066
sum,mixed,64,4,7.187,5.552,7.366
sum,mixed,64,8,7.187,5.552,7.948
sum,mixed,64,16,7.187,5.552,8.094
sum,mixed,64,32,7.187,5.552,9.062
sum,mixed,64,64,7.187,5.552,7.681
sum,mixed,64,128,7.187,5.552,7.481
sum,mixed,64,256,7.187,5.552,7.417
sum,mixed,64,512,7.187,5.552,7.435
sum,mixed,80,2,7.364,5.625,6.970
sum,mixed,80,4,7.364,5.625,7.320
sum,mixed,80,8,7.364,5.625,7.948
sum,mixed,80,16,7.364,5.625,8.033
sum,mixed,80,32,7.364,5.625,8.579
sum,mixed,80,64,7.364,5.625,8.083
sum,mixed,80,128,7.364,5.625,7.638
sum,mixed,80,256,7.364,5.625,7.583
sum,mixed,80,512,7.364,5.625,7.617
sum,mixed,96,2,7.641,5.640,7.192
sum,mixed,96,4,7.641,5.640,7.363
sum,mixed,96,8,7.641,5.640,7.993
sum,mixed,96,16,7.641,5.640,8.172
sum,mixed,96,32,7.641,5.640,8.365
sum,mixed,96,64,7.641,5.640,8.960
sum,mixed,96,128,7.641,5.640,7.895
sum,mixed,96,256,7.641,5.640,7.950
sum,mixed,96,512,7.641,5.640,8.129
sum,mixed,128,2,7.890,5.995,7.550
sum,mixed,128,4,7.890,5.995,7.882
sum,mixed,128,8,7.890,5.995,8.393
sum,mixed,128,16,7.890,5.995,8.769
sum,mixed,128,32,7.890,5.995,9.398
sum,mixed,128,64,7.890,5.995,9.922
sum,mixed,128,128,7.890,5.995,8.250
sum,mixed,128,256,7.890,5.995,8.267
sum,mixed,128,512,7.890,5.995,8.399
sum,mixed,192,2,8.453,5.977,7.552
sum,mixed,192,4,8.453,5.977,7.965
sum,mixed,192,8,8.453,5.977,8.519
sum,mixed,192,16,8.453,5.977,8.744
sum,mixed,192,32,8.453,5.977,9.392
sum,mixed,192,64,8.453,5.977,9.270
sum,mixed,192,128,8.453,5.977,10.028
sum,mixed,192,256,8.453,5.977,8.867
sum,mixed,192,512,8.453,5.977,8.804
sum,mixed,256,2,8.909,6.324,7.888
sum,mixed,256,4,8.909,6.324,8.144
sum,mixed,256,8,8.909,6.324,8.783
sum,mixed,256,16,8.909,6.324,9.526
sum,mixed,256,32,8.909,6.324,10.334
sum,mixed,256,64,8.909,6.324,10.086
sum,mixed,256,128,8.909,6.324,10.644
sum,mixed,256,256,8.909,6.324,9.236
sum,mixed,256,512,8.909,6.324,9.353
sum,mixed,384,2,9.675,6.223,7.823
sum,mixed,384,4,9.675,6.223,8.135
sum,mixed,384,8,9.675,6.223,8.754
sum,mixed,384,16,9.675,6.223,9.294
sum,mixed,384,32,9.675,6.223,10.263
sum,mixed,384,64,9.675,6.223,10.297
sum,mixed,384,128,9.675,6.223,10.037
sum,mixed,384,256,9.675,6.223,10.744
sum,mixed,384,512,9.675,6.223,10.477
sum,mixed,512,2,10.748,6.523,8.133
sum,mixed,512,4,10.748,6.523,8.448
sum,mixed,512,8,10.748,6.523,9.130
sum,mixed,512,16,10.748,6.523,9.538
sum,mixed,512,32,10.748,6.523,10.515
sum,mixed,512,64,10.748,6.523,10.831
sum,mixed,512,128,10.748,6.523,10.689
sum,mixed,512,256,10.748,6.523,11.480
sum,mixed,512,512,10.748,6.523,11.021
sum,mixed,768,2,12.706,6.496,7.915
sum,mixed,768,4,12.706,6.496,8.345
sum,mixed,768,8,12.706,6.496,9.141
sum,mixed,768,16,12.706,6.496,9.586
sum,mixed,768,32,12.706,6.496,10.293
sum,mixed,768,64,12.706,6.496,10.769
sum,mixed,768,128,12.706,6.496,10.694
sum,mixed,768,256,12.706,6.496,10.712
sum,mixed,768,512,12.706,6.496,12.159
sum,mixed,1024,2,16.117,6.738,8.405
sum,mixed,1024,4,16.117,6.738,8.598
sum,mixed,1024,8,16.117,6.738,9.445
sum,mixed,1024,16,16.117,6.738,9.869
sum,mixed,1024,32,16.117,6.738,10.846
sum,mixed,1024,64,16.117,6.738,11.281
sum,mixed,1024,128,16.117,6.738,11.572
sum,mixed,1024,256,16.117,6.738,11.918
sum,mixed,1024,512,16.117,6.738,14.079
